,textID,text,sentiment,unclean_text_len,unclean_text_word_count
1197,462978616d,pic show boo pics site show,1,,
1198,75dc8a3ff6,baby need right right,1,,
1199,a9a725abfa,umm get ready help mum give gj presents gets could wait people arrive party,2,,
1200,ef1debc105,together,1,,
1201,5c2ae1e5f0,http twitpic com 4wuaq another prof pic,1,,
1202,b820cb8056,happy mother day mom,2,,
1203,dc6dae7f3b,http twitpic com 4vw9a gonna buy one two three ultimate slaughter machine,1,,
1204,3d0c74e523,asylm yay registered lost friends,0,,
1205,0de2a265ef,church bellss ringin got go adieu god bless german,2,,
1206,86ae985c48,still feel like craaaap like everyone earth needs know lol fun birdies,1,,
1207,cc3b05f756,watching dor utv movies great performance,2,,
1208,5524acce17,u watch spelling bee contest winner kavya shivshankar impressive performance even heared words b4,2,,
1209,b33e54d9c8,probably weather,0,,
1210,f288113937,relaxation much things list really much,1,,
1211,1137d77ecc,got message twitter freak,1,,
1212,496abe9ad9,wonder hate driving country roads stuff,0,,
1213,5b204b5429,heading long band practice last one first show saturday night hope good one http digg com u12miw,2,,
1214,c0414a6961,says happy mother day moms http plurk com p stezd,2,,
1215,65bef2f8c9,sorry hear news,0,,
1216,65e715d6e5,place flown since moving north really pretty area flying expensive,1,,
1217,4b34697ec5,sad daniel leaving florida gave big hug,0,,
1218,36c50ba510,mother day already bought gave mother day present mother,2,,
1219,cea5b3f191,best friend leaving go back school today sad,0,,
1220,aa221b6a7d,hey us followers atl,1,,
1221,ffcd5cb36e,pm perrrfect universal alignment,1,,
1222,cb8ff954c0,new nick name arosh like like,2,,
1223,af9a810c77,bored decided iron baju sklh thn realized hate tht iron sleeve hahaha im schl,1,,
1224,d98aa88591,trump casino vegas,1,,
1225,a7977acf38,jimski book yes,1,,
1226,5a9faa4da8,ilooked phone book ur name first show like got ti ti number ur email,1,,
1227,1b8c3ffa29,asks karma points please http plurk com p wxnt9,1,,
1228,aa1a163174,,1,,
1229,a4bb5d0c5c,officially booked seattle going best birthday weekend ever made sad,1,,
1230,24e58e264b,carter link doesnt work,1,,
1231,01f2c9bae6,awww mother day gone work today witht camera little hopefully,1,,
1232,e02cb0c9a8,guess get loads emails people asking stuff al time seriously wonder ever read comments x,0,,
1233,3f8df1fed3,late nothin,1,,
1234,4b8092674a,ahh love chinese music haha gonna see luff til thursday,2,,
1235,ef7149efd3,people people nooooo id never guessed tht idiot im grouchy,0,,
1236,c00890fdfc,see hannah klein lookin good today,2,,
1237,e3592de395,aha marie brother wallpaper phone dolly sheep aha loling,2,,
1238,ad970e1d3f,saying wrong link cannot find address,1,,
1239,098f6ce321,know kittie professional,1,,
1240,2cd5a21fbc,sending blessings,2,,
1241,fcc4f3baa5,ahh ok enjoy miss,1,,
1242,b86fe0c61a,tonights tv viewing bgt hignfy reggie perrin wont tweeting however minic hidden ipod,1,,
1243,ea1b1fd1bb,mudweight hauled last time http yfrog com 0zr2jqj,0,,
1244,ec00ec25c7,dislocated knee bad painful times gas air morphine fun though,1,,
1245,17d1fdde01,cant believes already monday weekend went soooo fast keeping fingers crossed,0,,
1246,91de6a547d,barack obama legend watched dinner speach pretty funny,2,,
1247,6e8fb1ede7,got whooped jason bradbury ace,1,,
1248,fd9f6c3e21,ouch miami tomorrow morning sucks cruise driving back next saturday,0,,
1249,c3892f8e77,sadd last night fl going back ar tomorrow,0,,
1250,639aeb628f,according mary chaayaa look like sexy emo dp emo,1,,
1251,ef465b57eb,sounds awesome,2,,
1252,e0ead16a3d,well tricky one would say,1,,
1253,b09213d54b,school start june1 two days go still want l,0,,
1254,79256fbe62,still internet today,1,,
1255,5813e09e81,tbh credit phone sux cant even text people see happening like totally grrrsville,0,,
1256,50d03d593e,gahhhh homework masterchef half hour hahah recruits,1,,
1257,6816923abd,month bad month try get advert together kobold quarterly,0,,
1258,2524332d66,concerned family,2,,
1259,1900a6978a,idk cant,0,,
1260,e8d9d9671b,gets spam college email account way rub graduation,0,,
1261,c69ccdfa56,much tune words today thanks,2,,
1262,3c6723fa1b,gonna get got bitten,0,,
1263,85e2495324,sad missed calling time got home practice late,0,,
1264,16b52fbd17,im jealous im slaving away store youre chilling boat,0,,
1265,755bcfd6a2,get bored routine lol,1,,
1266,fdc09f2f0b,drink responsibly mean please share tip two drunk right,1,,
1267,1643564ce1,got early pay bills figured like bandaid get quickly bad wrong,0,,
1268,b4b9d74b06,ooh work im afarid looking forward sunny weekeknd tho,0,,
1269,b593189c2d,watch lowkey freestyling selling mixtape http tinyurl com dev4xh performing norwich tonight,1,,
1270,7a83b8c7e2,feel sorry bestie good luck ali,1,,
1271,66762b14cd,need one thinking earlier today downloaded pictures via usb evernote eyefi,1,,
1272,7d59117a75,putting new consultants work week good feeling congrats offers,2,,
1273,a769b2340c,oh gosh want party done already,1,,
1274,4d31092a19,ive totally got job tell,1,,
1275,fc4660a609,snappy delivered tea ice cream love sister,2,,
1276,74450e128f,eek wait see well everyone elses gahh know want lol,1,,
1277,337ebe2747,friday freakin happy today annoying day buuut weekend tgif,2,,
1278,9db7e301b9,yep awesome max haha,2,,
1279,7013b54ea6,heading poole around 4ish serious gardening go tweetdeck til sunday evening,0,,
1280,990c3cf35f,sick rigging tomorrow,0,,
1281,10c5d92ceb,go dreaded dmv tomorrow,0,,
1282,b8293bb838,way nottingham icof tonight gigs umtil download fail,0,,
1283,cb8cb99053,,1,,
1284,a22d319e5f,jasper clip first favorite twitter message,1,,
1285,4d3de34efa,hey r u back la right ur favorite part bout europe never country xcept canada xo jenna,0,,
1286,8e092e15ed,handz quiet unfortunatly hell good chill right,1,,
1287,356fce670b,wish could time xbox project tied,2,,
1288,1ad6adf2ab,right trip,1,,
1289,53dbbbdf7d,ember yay thanks cover sad ang alist please,1,,
1290,5534df9445,yay love host money breakfast jenna lee 4hrs amazing pretty sexy jenna lee yay,2,,
1291,ea390d1f7b,gutted kitchen empty literally empty even kidding hungry,0,,
1292,7880cbca66,darn thought meant white sox,1,,
1293,58aa2e3401,jtv gone minutes already showing boobage without,0,,
1294,d65a8658b0,got work take whole day great boss,2,,
1295,3e99f423ba,poor lmao stick head window,0,,
1296,d1b38c33f4,etherreal main preoccupation etherreal preoccupation humm schizophrenic,0,,
1297,0345e7e526,dohh old never heard last year,0,,
1298,53eacec2ef,instrumentalists like give singers hard time vocalist job toughest sick,0,,
1299,ad2d036578,got nashville ihop staff hit dougie mayne night,2,,
1300,9e5e8ab6a4,miss matt today,0,,
1301,47126dd509,shifts go birthday getting excited im turning means im almost,1,,
1302,e9ef9a00e9,feeling tempted high volume jeeps start acura wave,1,,
1303,3da51fc31b,inorite humid well,1,,
1304,ddc89d5956,heading back home win,2,,
1305,499f7fe7dc,stomach hurts,0,,
1306,1f35cb2e27,good luck pressure test worry everything great,2,,
1307,23ea783065,really wish could,2,,
1308,dbae8ffc58,conflicted really like mike still feelings darrin really complicated know,0,,
1309,46e5a5f63b,cant,1,,
1310,b9d896f209,yes maybe today write,1,,
1311,25080c4bad,noticed yesterday actually really happy startrek,2,,
1312,760b2e5dfe,back frizz head,1,,
1313,580f2c99e1,okay yesterday good went food shopping cooked chicken tacos bakes cookies back work,2,,
1314,e243bee98c,looking photo shoot pics check myspace pics see love,2,,
1315,12b499b4ca,walkathon morning among first arrived finishing line,1,,
1316,95410148bf,little beetle feeling love searches bring zilch bar peeps appear funny,2,,
1317,3acd68b4cb,thank ye vaneta much appreciated,2,,
1318,f3933c4b73,bitter hug,1,,
1319,245e5f25e2,went see hannah montana movie wiv jodie friday well good feel nasty laughing lil girl cryed lol,1,,
1320,70740addc0,http twitpic com 67s14 saw family five get motor home laundromat clean clothes bedding,1,,
1321,29d1ec5e7e,lol going 12am easy used,0,,
1322,78a3ef0435,quite peacocks oceanographer choice new favorites play,2,,
1323,f71ed6b273,yeahhh u got plenty great fans spain u come play gig,2,,
1324,abc7f39d90,lunch already ur lil late buddy,1,,
1325,b145670ac9,ugh nothing valley seriously gotta move,0,,
1326,a193f3b9e1,keyboard cat dead years play keyboard cat,1,,
1327,cccb3d7081,,1,,
1328,07ae045cbe,delicious lets walk sometimes hubby others misses,1,,
1329,a5640db7a7,sorry jj missed post make sure next time,1,,
1330,cc1a219c1c,28deg c tech room major downside lot heat help hot outside,0,,
1331,1eac051f9c,wow last hour twittering yet sent twitter guys bare w,0,,
1332,31f2861133,squabbling people internet great tumblarity bad ego internet friends,1,,
1333,8e65e54144,hun yes yes,1,,
1334,61ee532258,leigh thank trying stay positive head space keep pushing things end,2,,
1335,52020ad422,exam commmmmiinnnnnggggggg,1,,
1336,7bbc5a2473,enjoyed week work back next week,2,,
1337,dd2a769f04,come try find fan,2,,
1338,b4ebfb22c6,hey know ya dont know wanted say yopu helped lot iraq wanted thank,2,,
1339,51bdb4d865,feeling tierd much college work,0,,
1340,f948e704f4,mmm reconsituted meat products week old veggies gotta love rehydrated warm milk breakfast,2,,
1341,87fa9ce0c5,oh say aint,0,,
1342,f734459c4c,hope join find one,1,,
1343,5e14887b13,thank god overcast ivory trying get mom take lunch egh doesnt look like gonna work,2,,
1344,85eb03d6b8,cant thank enough nitin,2,,
1345,7909fa421f,sadly late traceycakes got elsewhere still yummy tea w wee wknd,1,,
1346,36631a41d0,well piss get site work come thru phone,0,,
1347,8f11bf53a2,http twitpic com 670ar post guitar hero kicking,0,,
1348,7e21d8a7ab,dont like kde since ver like vista fail,0,,
1349,2f00504c96,woke making breakfast,1,,
1350,bc14c389af,http twitpic com 67fue formerly pretty car,1,,
1351,dae7a3eeb1,thought hubby deployed n got blues need stiff drink breastfeeding booze ugh,1,,
1352,9b7811b2e0,need motivation life oh love would nice,2,,
1353,06b8d9e26c,welcome,2,,
1354,bcd7910701,wait start weekend sick working self medicate fresh herb,0,,
1355,7c229b34c1,itx credits unfortunately,0,,
1356,f26105a320,ugly gray outside even san diego cold get may gray june gloom us,0,,
1357,0a5e7d6cb1,know mean,1,,
1358,b34a3fd669,cookies good,2,,
1359,05810a7cdd,loved happy birthday said sounded like mixture john lennon chrissie hynde janis joplin,2,,
1360,8531be3694,griffiths good atmos decided stay til closing funny,2,,
1361,70187852a7,supporting superfly way,2,,
1362,31d03bff54,would lime lemon deal sounds fabulous text back,2,,
1363,2938f51a3a,make feel like used,0,,
1364,a153babf33,start true franchise online mode dynasty huge madden online league much,1,,
1365,4baf1c6930,im trouble finding really yummy egg free ice cream favoriteicecream got recommendations anyone,1,,
1366,d409e4ce46,tea break cant wait drive home tonite,1,,
1367,dbc696a3ef,watching mock week slowing cooking,1,,
1368,237b093176,unfortunately leave house time,0,,
1369,2b8b0a7d10,twubbing,1,,
1370,a8a1e94417,da heck garage man get ask,0,,
1371,c99820b355,k feel like need cry believe less years ill walking across stage get high school diploma,1,,
1372,4841c38e53,got ipod touch downloading apps,1,,
1373,bd3b30d13c,hey hey happy mother day http plurk com p svwii,2,,
1374,8c03f75944,lol friday saturday lol im australia,1,,
1375,570a5c063b,alfradique fun well hopefully much go,2,,
1376,383aa5ec8b,night trying get bed early well early normal person,1,,
1377,038a99e313,mothers day love madre chels tonight cant wait see present,2,,
1378,8862c02132,conference call hp gave invalid pass code attend,0,,
1379,d83606a58a,going sleep back hours lol good night,1,,
1380,9412b17d47,good places eat los angeles want try something different today,1,,
1381,db76d74945,fuze giving away capes komen race cure today always love hug hun,2,,
1382,f873960a48,suppose get go find sumthin wear tomorrow get,1,,
1383,aaf69acf6f,3yo woke groggily walked office sleeping lap,1,,
1384,361b6281a6,lab informs logic board dead well farking expensive replace know mypowerbookg4rip,0,,
1385,1fb696a58c,hit views myspace thanks everyone,2,,
1386,51f56d7464,still sick bout play ps3 till laker game starts,1,,
1387,1b673ea212,second year,1,,
1388,ffe02fe3f5,eatin dinna herd tom brady movin fast,1,,
1389,8255b23e72,ready baby tomorrow growing fast,2,,
1390,e108bb4fa1,woke morning thinking saturday,1,,
1391,9599acaca6,cds know heart really tal think intro country music,1,,
1392,3bd6b2df8c,glad like took around half hours would less kept stopping food breaks haha,1,,
1393,c281b14817,last class one final tomorrow finals friday,1,,
1394,93eb6effbb,lao mein spanikopita haha would know,2,,
1395,30abfb5b07,ps wish coming tonight,0,,
1396,419862456e,hate feeling like need break away everyone soon exams defo portsmouth bit,0,,
1397,5c8a453297,head hurts wait see new photoshoot,1,,
1398,2bbe1f652e,goodmorning everyone,2,,
1399,0eb1ab3558,think finale thought kind cheap way,0,,
1400,baf2ccb1cc,vivid dream last night crooning away,1,,
1401,259a4c12db,long day dancin travelin celebrating life happy mothers day,2,,
1402,b56c29ed7d,always one time always late wanna sleep miss mere,0,,
1403,f1f8d50eff,want invite sick seeing links people playing left,0,,
1404,f61ae5403a,12am still sending much tweets philippines tour please,1,,
1405,97fd42d38b,miss puppy,0,,
1406,72624c934f,abusing service manual follower management pain love style,1,,
1407,20967289f5,san jose good time w bros also helped dad edit next holy land brochure wish could go,2,,
1408,bd5f768159,excited tomorrow gotta clean house clean clean clean ahhhhhhh,1,,
1409,9b1060a30e,fam well hope,2,,
1410,704dfebd66,blonde keep failing drivers license test everytime stopped jumped back seat,0,,
1411,1177c602c8,come rochester nikki beer hog roast always helps,2,,
1412,92866f7b8c,thank,2,,
1413,13d0b4314e,slowly crunching reality june fast approaching words classes another year added age,1,,
1414,892b8a0cf8,guess r sleepin,1,,
1415,5d8102cab8,put mohawk son head killed vibe always,0,,
1416,3fcdacf90f,well getting,2,,
1417,17d1a66db4,kickboxing classes today pretty bummed still going work hard http myloc 1zt0,0,,
1418,4d22612bb6,alone weekend,0,,
1419,3cd2b0d233,wishing michou show right god life isnt fair,1,,
1420,da72cfc9cc,poor dead josh http bit ly jkphn please leave messages condolences boy rip,0,,
1421,fd57cd4c4e,watching rain reminiscing time everytime rained love life,2,,
1422,0a57a17968,got sunburn coney island bike ride,1,,
1423,a9e176a76e,hey get email yet,1,,
1424,41ff25c568,much hair falls everytime shower sad disgusting http yfrog com 6p190aj,0,,
1425,064b2cc709,pff life sucks sometimes,0,,
1426,00b7a60703,wish laptop charger could tweet faster,0,,
1427,6896f19343,show time baby bye bye tweeters,1,,
1428,cce4a3ca50,chicken chips,1,,
1429,c9d4cf96af,waaah asshat cvs yesterday shortchanged paid chips,0,,
1430,733ac52be6,happy mom day spain last sunday hint first single radio lym mini,2,,
1431,cf1a0bb3c2,nope kicked habit year ago,1,,
1432,8b1ef2334e,sexy tubes sticking stomach thanks,2,,
1433,d31c27398f,early morning first portmeirion home,1,,
1434,9f42f42b4f,listening david archuleta album amazing,2,,
1435,98cfd1162e,aww thats bummer,0,,
1436,00c8cfed18,dont wanna im spanish today,0,,
1437,bbe85e3495,missin ia2009 guys really,1,,
1438,0cc4081476,lol haha funnyyy lol im talking bestfriend ashleyyyy,1,,
1439,c45f5fb9e6,yep good morning night evening whatever xd,2,,
1440,7e5457bddf,workk yay,2,,
1441,d138ab0b3a,certainly spring vail co raining snowing mother nature know mountain closed ski season,1,,
1442,6ade83d96d,hameron seen already link lj post,1,,
1443,fbbeb51073,aww thank soulmate haha,2,,
1444,74b57c43cc,cars cars cars need one ha ha one found last night wanted bad sold,0,,
1445,f7638c4126,joint w crazy thx hey trax heard 49er rear ended,2,,
1446,562c683a44,za thanks man wait,2,,
1447,1f403981ef,fedex pizza cancel nyc trip later summer,1,,
1448,9358a6253c,started packing,1,,
1449,628bab2c42,best buy target still electrik red album loosing hope never even heard girls,0,,
1450,d934e438cc,sent home yest work today feel like hell burning high temp got hubby,0,,
1451,548b9da461,great exercise sunday morning stopping wheel karma r w transforming negativity love life,2,,
1452,e0f9a074cf,like startrek personal feels startrek movie better xmen,1,,
1453,5fb992345d,yes yes yes lotsa fun cant wait dont like make shaun much front tho cos ill get awkard haha,2,,
1454,590ede849e,ur anti understood message sorry left ur vote bnp msg end due space,1,,
1455,b78e0c4c19,thank kirst posts running inspired,2,,
1456,02073f1c62,wanna crawl desk take nap nvrmind dirty,0,,
1457,112da4faa0,gonna go see sister mount saini least another hours,1,,
1458,1d3c1b4821,okay someplease save watching ninja warrier eating egg roll last night,0,,
1459,70d05bf740,still bed laptop yep borin,1,,
1460,816bbfcd52,happy mothers day,2,,
1461,40760ea4e8,looking girls names easier looking boys,1,,
1462,d6738c3768,excellent point,2,,
1463,e0d893b360,oh twas brilliant idea say say ideas woman,2,,
1464,e344ef4cf6,actually far truth,1,,
1465,84f961fdb2,good morning return willen island spring definitely sprung http bit ly eyrtt enjoy,2,,
1466,c002c2eddd,watching one fine day eating cereal start good sunday good movie,2,,
1467,7369cf2fc5,concord irvine ca,1,,
1468,543a06c64b,omg sore shoulder,0,,
1469,1047b78606,welcome cutie pie kiddo picture btw love shades,2,,
1470,62dd5efb10,g mornin twitterville took day tweet n yesterday jonesing get back today,1,,
1471,4652d96d01,goin ta bed goodnite jessica,2,,
1472,1f9019bba5,lmao witty wacko loves,2,,
1473,e8a7f5e1a3,refuse get excited want let happens long june die,0,,
1474,2f2721c6fe,believe would believe bring horizon chill goes spine whenever hear line,0,,
1475,9c52e5ba66,xotashhh love days school one friday,2,,
1476,d72748e39c,u never sent carrie ur miss,0,,
1477,bb96cfef66,booooo senior yearbook sucks thanks memories bhs,1,,
1478,14c6d8edd1,heyy terrence u come school may 29th talent show,1,,
1479,44c3407b4d,theres much light pollution see stars,0,,
1480,6f15fcf64e,sick n tired people steal people work,0,,
1481,5a4ebbbdba,back bed,1,,
1482,6ee991d0cd,trouble viewing well tube reason,0,,
1483,9932b9c033,wasnt workin hours id gettin ratarsed point couldnt even see let alone stand feel,0,,
1484,8ba9d3448f,warmfuzzies friend,2,,
1485,f6f7382036,supernatural http twitpic com 66l83 really miss,0,,
1486,a93501213c,happy sunday,2,,
1487,703a5708f6,please let know allright de need know first wake little enjoy cofee,2,,
1488,683149f529,well maybe someone care,2,,
1489,9a00c7fd06,awww nice,0,,
1490,9a1177c3fb,slaving away work,0,,
1491,226dcfa96d,us tweeps forget call mom today,2,,
1492,e4364d95c3,fml ran mile got scraped yearbook got math test eff today,1,,
1493,b14b4d5209,haha agree test dummy go say whatever want always love magic,2,,
1494,f04b0ca7f2,dont work saturday suppose hang friend watch still hang jonas,0,,
1495,44c7e944b9,going tmobile need new phone g1 working anymore,0,,
1496,fb6110efb9,raaaaaaaaaaagh early morning even early must leave work minutes,1,,
1497,61c907173c,go,1,,
1498,2334ad25e6,ooo yuk thats good im retching tweet,0,,
1499,c2484278c9,120mm films usually handled fuji oh met girl san diego kwento soon miss youuu,0,,
1500,e39cb0ca13,lol thats 51p less ive got towards cruise,1,,
1501,5f54c3d4cb,seized bolt ya still stuck bushing actually seized bolt lame perhaps heat work,0,,
1502,62e1413e85,hearing songs brighten someone day always makes grin,2,,
1503,d7b287d1e7,r 5am tweets people oh right opened houseofrock last night still bed,1,,
1504,67ff57361c,working canada shoots information coming way soon expressed interest email address eh,1,,
1505,762a44afb6,mrs bates left,1,,
1506,1a38bc0602,hates broken wrist pe next ugh,0,,
1507,a0c3ef4a01,watching snl guess justin timberlake omg funny hahahah,2,,
1508,de2a14a465,last day cgi,1,,
1509,94488794d4,say hi buy shot lol jk,1,,
1510,12b631ca7b,thank playing moment ago actually different even chill version spooky haha,1,,
1511,95dfefd4e7,well bed cant wait party mother day like hours,2,,
1512,e637c11dca,gonna mad hungry get home forgot money,0,,
1513,3775d15b1d,guys coming alabama supposed tonight cancelled great seats,1,,
1514,7f62c60ffe,hey plz look http www twitpic com 5m7vd u think plz tell,1,,
1515,a5abb95859,bouvierb day trending topics ahh happy birthday pierre bouvier,2,,
1516,e32bcc9304,http skipall com 8p png come apart easy enough,2,,
1517,f4e8990f70,sadly brother told skateparks lives bummer,0,,
1518,2f9f6f89cd,tell x email pics officialshew,1,,
1519,a86d48a430,heaos keen next weekend mummy,2,,
1520,1e2e4371a9,hate stupid boys arrgh,0,,
1521,dd3dbdf77e,hi ms fussy waves,1,,
1522,8d4c510735,hope take quote personally throwing day guess shoulda waited bit,0,,
1523,4ea8274298,,1,,
1524,b521edea57,sounds like great time,2,,
1525,a74b7578a5,spelled name wrong message received http tinyurl com krw9p3,1,,
1526,173738ce2a,email pics ur labtop wana put one background http myloc 21ds,1,,
1527,674bb5ca74,british expat tweet tommy giant sprout especially fly part sprout seaso http tinyurl com c7kvb6,1,,
1528,6e424d5ccf,im going work married wud never see,0,,
1529,d4305524e2,weird maybe updates sent phone haha,0,,
1530,e71ac19463,http twitpic com 4jbwh sleepover nobody stops camera hand,1,,
1531,ab464f70e6,wish would rain,1,,
1532,d546f8c422,amazing day boyfriend good drummer,2,,
1533,bab26fdc24,pansy wtf codeh,0,,
1534,4f0c1d97c4,know extra hand comment would cause trouble upload house music beyond vol,0,,
1535,24a7c7e988,going know taylor dolton jacob chris sister,1,,
1536,b7b0f4fb71,got back run feeling grrrrrreeeeeaat,2,,
1537,6957e5f1bf,come,1,,
1538,ee87e14bee,yes want keep going would,2,,
1539,0f9b915617,sunburn ouch,0,,
1540,f3afed1887,fun times friends beer pic http yfrog com 053agj,2,,
1541,51d74124da,appears going home tomorrow good thing,0,,
1542,bcd831b113,graduation ceremony starting really wish could,2,,
1543,f39c65d9ef,hahaha omg got hrs sleep,1,,
1544,1a9933a4fe,love make happy,2,,
1545,c4453ff2b8,thanks sending link,2,,
1546,a3f0f32135,arrrr better half made brekkie bed weather gud black country 2day let put dampers planned bbq,1,,
1547,f433396b44,wish u could rub head,2,,
1548,6388c670c6,hodges yup loss,0,,
1549,bc3032341b,sad miss grandma angie always like 3rd grandma,0,,
1550,b7c1a22a62,ohhhh reminds know one send toothpaste,1,,
1551,ca66e5e4b6,love scanton farrr elaine got cartilage pierced cute,2,,
1552,be16255b41,wake please,0,,
1553,8fa75341d4,would applaud self validation sorts good theological psychological sociological reasons agree lighten,2,,
1554,d147a9feb1,really alumnus know macs yet,1,,
1555,afc17894d4,im sorry,0,,
1556,03b569041c,rained,1,,
1557,ea5c577cb7,lol exams go mcast school finished form soo disappointed,0,,
1558,9891da8fff,messages teasing isnt fair,0,,
1559,5f42a2d026,way comment site unless member,1,,
1560,d3a576d221,asked sf schedule dahling maybe next time,1,,
1561,eea9145f1b,ack read show horrible accounting taste,0,,
1562,49ec0f5742,thx ur msg awesome luv new single xoxo,2,,
1563,7b65e54ea9,urban outfitters taunt amazing clothing way expensive,1,,
1564,80832ca578,last week interviewed told fb queen glad see connected,2,,
1565,be226efbd2,gonna ask wanted go club hidden house sat night hehe,2,,
1566,0b581d3f9f,headed back baltimore tonight,1,,
1567,1973abbb06,well thx getting early morning meeting wondering agreed like getting early,1,,
1568,7c6b2e810a,writing making sense,1,,
1569,ab07a3fe36,words counting hands hurt,0,,
1570,b8d1e767b2,pop well feel lousier playing,0,,
1571,efba862a1b,laughed loud bus reading statement ethics people moved away,1,,
1572,d109999477,play wish jordan knight,1,,
1573,cf64d19714,hi x websites soo cool love using thank,2,,
1574,cc153c2a35,ordered new shirt,1,,
1575,c5556624b0,pretty soon gonna unfollow words cut quickly growing habit love challenge,2,,
1576,f46d274a8b,omggg heard someone gonna die new season secret life american teenager noooo,0,,
1577,910a250227,cant find shoes hope bad itll get 2nite im happy,1,,
1578,ab52225ed8,getting ready tonight teachers dinner beach raining hate,0,,
1579,f40d533a23,got,1,,
1580,c336250f8f,know told didnt want stay home lied really want stay home,1,,
1581,f23c1c4255,happy,0,,
1582,896289196c,gaba haha think let topic drop quick poll would settle matter believe,1,,
1583,02624773ca,wish see clips show hosted hottie shawn yes still hottie,2,,
1584,31a107dbcf,bright side school,2,,
1585,eabaf375f4,must viewed picture saturday morning milling times x,1,,
1586,51313cb3fd,listening watching boys guitar heroes,1,,
1587,42ebd9099d,turned fast food,0,,
1588,6ac3031bc9,hate getting e mail going stuff ice toe long story calpol cold soooo night xxxx,0,,
1589,666f836b32,rockstar umm bout em aint get see da game see dey survived anotha game da series due notin lebron im guessin,1,,
1590,6e41749ac7,hey tried callin u wont let,1,,
1591,98f836e4b6,depressed watching think dance,0,,
1592,88b6d952b6,home form school long weekend ppl would happy im im still mad sad,1,,
1593,f6d56869b1,life exciting today someone close mardy bum starting rub,1,,
1594,58272bcdb4,misses nanny,0,,
1595,5ded2a1364,allison catch later terry,1,,
1596,6612e42b28,kyle cody wee bro,1,,
1597,c10ae302bc,oh understand french well maybe exxagerated little bit lol want least years exp,1,,
1598,980578403b,pea plants,1,,
1599,de0673a07d,thinks castles fun,2,,
1600,dc0f5bca14,anthony prom,1,,
1601,787df2fd0f,home day scale one ten feel old compare haha cute,1,,
1602,36f885a911,move anywhere long freaking dishwasher despise dishes,0,,
1603,acf54fad30,im ok year old going driving crazy comes territory guess,0,,
1604,8b0054a807,poor kella meds ear infection lost food twice doc,0,,
1605,4bc7d627ad,yes right church,2,,
1606,6bdd5e9d7e,trying find someone go mall,1,,
1607,af706b4c58,dhellohannah5 please follow need followers haha,1,,
1608,4987043fd4,hm still workin contract hmm feelin awful,0,,
1609,e7f2b44a1f,totally forgot phone home morning,0,,
1610,cc53e85d21,proud year old loves carpenters,2,,
1611,9508bfc99f,feels sick stomach idkk whyy,0,,
1612,3ba9e80d1d,work go,1,,
1613,300c739684,cute twitting potuguese,2,,
1614,e056f0a268,hey bud shot email,1,,
1615,a050668b78,good yeah fine thanks dreading history tomorrow mood hyperactive year olds lmao,1,,
1616,887e90ff88,ew sorry zach,0,,
1617,047abbd04e,know im kidding,1,,
1618,b6d5af9406,http twitpic com 4jber aww wonder hate us later lol,0,,
1619,fd34ad6207,round,1,,
1620,278c0dceeb,hate bff groundedd boooooooooo,0,,
1621,b6f66e0621,star trek imax 3d huge screen still worth watching,2,,
1622,1853fae31c,tis sharonp,1,,
1623,87c799a397,getting ready see cousins graduate gonna miss em,0,,
1624,4bc4d97503,shouldnt left,0,,
1625,d11816c1c7,missing fun army eclipse sarmy sarmy sarmy,1,,
1626,0fe8023456,law rence head feels like surface sun underneath beaver pelt,0,,
1627,a9b19af9ee,loved drag hell yeah spend day studying plan happen,1,,
1628,6d65d9dc54,http tinyurl com c8nlzh forgot much like song,1,,
1629,5f91766356,aww,1,,
1630,62c9a90f1d,cup tea,1,,
1631,2d5b920414,wait youtube links,1,,
1632,b96b9ecc3c,finished watching episode ruby metaprogramming screencasts lots cool tips great need coding practices master,2,,
1633,a0e8168015,going twitter english foreign followers,1,,
1634,4f9ee6208c,city tell brandon said hi,1,,
1635,e5339e66dc,love site hoot really enjoy hair cuts thailand always try time ir right thanks tip,2,,
1636,7811012154,made work get feelin blurgh,0,,
1637,2d361cdd4d,hehehehe u want torrent,1,,
1638,eeb047e369,way back home crazy night coast,1,,
1639,f7378bc34c,throat hurts sleep,0,,
1640,d682402e60,wow hugh jackman totally bulked wolverine movie helloooo nurse dreeaamy yup crushed spirit mend,1,,
1641,2983528f77,amr haha,1,,
1642,4bb00e884a,im depressed pretty day everyone either something bleh,0,,
1643,4e4e9c3802,rain outside motivates sleep,2,,
1644,fc6128f4e5,ok spent like 12 50 soundtracks galaxy class starship eve online sigh,1,,
1645,bed26c1d7f,hey buck love u loads love buck,2,,
1646,b6262b919a,wow bed comfy nap much short getting work want,1,,
1647,61eae11e5e,exams haha remembrd china buffet king yesterday vair amusing,2,,
1648,536116702e,hmmm dollhouse sounds pretty good http bit ly z3azv think ima download try watching,2,,
1649,1ee5496252,lived usa would gotto go park aunty lives nyc bronx grrr,1,,
1650,baeb21b26f,nig get without check lmfao,0,,
1651,d8f4aefacc,sftw pot tea,1,,
1652,1f7717fc7a,thanks invite though,2,,
1653,70932f6376,looked absolutely beautiful elegant,2,,
1654,eba3cee9be,brown thank much natalie hope u well,2,,
1655,a5e47d75c0,please send youtube links erin watched cooking get see cowboys,0,,
1656,10b36df3e0,work unfortunately,0,,
1657,c027e514d7,early morning walkies really thing least vaguely warm,1,,
